"Run","P_OSD_sampled","Cost_SoC","Cost_Exp","QALY_SoC","QALY_Exp","Inc_Cost","Inc_QALY","ICER","NMB"
113,0.0257834294656102,126130.541538158,163144.470670633,1.39353542443417,1.54288725506223,37013.9291324752,0.149351830628058,247830.434865267,-25234.4008990097
114,0.0261253540061228,134977.890542459,179891.830529175,1.18394336832982,1.36142214333683,44913.9399867157,0.177478775007008,253066.542660902,-30916.011523138
115,0.0255448807981866,127130.887296053,168084.405051079,1.27192843863964,1.46142154301402,40953.5177550267,0.189493104374381,216121.414498097,-26008.007119915
116,0.0268441892151673,145380.840427072,191439.809415651,1.15783761712587,1.3627904881266,46058.9689885794,0.204952871000732,224729.56228271,-29894.1310998806
117,0.0266116687118086,122050.244837523,160853.103040016,1.13447912765579,1.33140439716507,38802.8582024927,0.196925269509273,197043.570381735,-23271.1652710268
118,0.0250735531046583,137293.182653341,181383.164053475,1.11953237861724,1.23098838072792,44089.9814001341,0.111456002110679,395581.938748811,-35299.3350576627
119,0.0263937395330635,139939.813944772,175397.575270564,1.26377915973493,1.40610212811735,35457.7613257919,0.142322968382418,249135.903563492,-24232.6064865023
120,0.0271708215363488,126650.19400182,172921.939977811,1.22561605835416,1.4719979232683,46271.7459759918,0.246381864914133,187804.999333527,-26839.3619083492
121,0.0265578718153019,129991.159256937,180459.811237505,1.25158538044735,1.44988849806067,50468.6519805675,0.198303117613317,254502.56449815,-34828.2867912875
122,0.0258830915301764,152281.823942175,195021.364699947,1.22532095018251,1.40635460018841,42739.5407577726,0.181033650005898,236086.168269712,-28461.2357481575
123,0.0283016917096259,115489.441710253,151393.552857377,1.17041779782436,1.33470300811369,35904.1111471243,0.164285210289329,218547.433964945,-22946.7723263946
124,0.0242581975926116,144740.859963247,174681.11822009,1.31672498745188,1.43796671548567,29940.2582568433,0.121241728033787,246946.812309536,-20377.8019250905
125,0.0276271344495602,124476.099801066,161939.73347814,1.0738807101275,1.25813467173382,37463.6336770731,0.184253961606315,203326.068815387,-22931.3394712215
126,0.0242869967198905,151273.717561672,194011.694404934,1.28408006634714,1.43522278911855,42737.9768432621,0.151142722771411,282765.693641097,-30817.1991555582
127,0.0275650912084169,130621.627320739,176144.219884007,1.23450004023605,1.40629933249096,45522.592563269,0.171799292254908,264975.437126508,-31972.6105838321
128,0.026116486962729,168439.27162456,217176.941860386,1.24549290048662,1.42962823860155,48737.6702358264,0.184135338114927,264683.958738041,-34214.7319833641
129,0.0240636019135699,137749.438998479,185274.461254762,1.34788476891626,1.60260000494828,47525.0222562824,0.254715236032026,186580.995297458,-27435.3768752005
130,0.0241645341507289,138515.071414929,184189.899052991,1.17045565023835,1.32387742711226,45674.8276380615,0.153421776873916,297707.591247609,-33574.2986742389
131,0.0240114632413513,145293.747526731,183664.432490553,1.26104745510224,1.46630380687461,38370.6849638219,0.205256351772371,186940.30480662,-22181.9112431832
132,0.0257241149762351,118472.023951995,151129.297735997,1.1109505015107,1.21693183437121,32657.2737840021,0.105981332860511,308141.753859469,-24298.4200799607
133,0.0275426853211009,124889.088773946,164477.802811118,1.10640811658462,1.2896108711461,39588.7140371723,0.183202754561481,216092.351514762,-25139.3295821537
134,0.0304194452916614,122793.371556828,161683.402516345,1.1828140074647,1.34197275492101,38890.0309595167,0.159158747456308,244347.430355298,-26337.0213888902
135,0.024551595369271,141491.236675009,186449.345005455,1.32415318853438,1.51939321582694,44958.1083304465,0.195240027292556,230270.95905431,-29559.3321378553
136,0.0277056545553965,126041.452030366,168293.052276716,1.06556170137018,1.2924772849349,42251.60024635,0.226915583564719,186199.641217235,-24354.5412550171
137,0.0276748244921608,134221.625985346,163458.048614832,1.2918693773118,1.3790663136943,29236.4226294863,0.0871969363825018,335291.855911503,-22359.113060062
138,0.0269892427666442,128115.730090766,173792.523789568,1.16402647201886,1.31145269755037,45676.7936988015,0.147426225531513,309828.143087323,-34049.1398649055
139,0.0250008301595246,157446.776750995,184960.125924901,0.985339038213432,1.06430318267447,27513.3491739059,0.0789641444610364,348428.383055324,-21285.3681361195
140,0.026323749903851,116451.546883173,165994.865487064,1.31167481187682,1.59865829467951,49543.3186038902,0.286983482802688,172634.738836009,-26908.6443317594
141,0.0260900515350877,130207.210408344,169303.475648598,1.28767397113678,1.49838896397249,39096.265240254,0.210714992835709,185540.975106297,-22476.9630403088
142,0.0273439487368754,113541.655331399,152037.320600327,0.941291010784098,1.05361882436069,38495.6652689276,0.112327813576595,342708.221972805,-29636.258284328
143,0.0259561368447058,130148.71309542,163618.862113886,1.25955816266051,1.35102016892845,33470.1490184662,0.0914620062679408,365945.930820874,-26256.4491221075
144,0.0280265239520858,118311.881153239,176246.18121317,1.26129287422218,1.51494489820039,57934.3000599316,0.253652023978202,228400.700894506,-37928.5112767468
