"Run","P_OSD_sampled","Cost_SoC","Cost_Exp","QALY_SoC","QALY_Exp","Inc_Cost","Inc_QALY","ICER","NMB"
1585,0.025763884801109,38978.7376276864,64191.0583719837,1.10962224590451,1.20654313971504,25212.3207442973,0.0969208938105302,260132.978071629,-20850.8805228235
1586,0.0269063289521241,39826.0139052616,71379.4008936245,1.23905868263063,1.43753424067795,31553.3869883629,0.198475558047322,158978.703971396,-22621.9868762334
1587,0.0267918200145436,37381.5725461222,77253.8734090071,1.06097201254183,1.38032570161012,39872.3008628849,0.319353689068286,124853.108724725,-25501.384854812
1588,0.0282571318306533,32585.383893746,62677.3761578083,0.95561894984721,1.14200058869408,30091.9922640623,0.186381638846867,161453.630573483,-21704.8185159533
1589,0.0281262214006216,36369.3627819917,69321.190858962,1.26779352887799,1.58666147332853,32951.8280769703,0.31886794445054,103340.046092596,-18602.770576696
1590,0.0248703699470614,43983.7397759098,75515.4746564214,1.25718714028524,1.4839950997517,31531.7348805116,0.226807959466468,139023.934409909,-21325.3767045205
1591,0.0265777175409352,37221.5238947424,72203.3028241174,1.15051101022637,1.40238267723404,34981.778929375,0.251871667007666,138887.312515029,-23647.55391403
1592,0.0274296050202672,37594.7098523891,70191.8982980722,1.13832828384888,1.34990100349236,32597.188445683,0.211572719643474,154070.848550859,-23076.4160617267
1593,0.0249067283523327,42482.7914342533,77284.1639101056,1.15942943751598,1.33899966891332,34801.3724758524,0.179570231397342,193803.684525226,-26720.712062972
1594,0.0291570180094852,36548.9576088664,73276.3046199201,0.906823267141134,1.14589842170078,36727.3470110537,0.23907515455965,153622.600720269,-25968.9650558694
1595,0.0249592437451159,38411.3873004524,64735.5003703333,1.01802501392727,1.21470617314461,26324.1130698809,0.196681159217339,133841.559479482,-17473.4609051007
1596,0.0267390761556123,38939.8608799424,65238.9588412107,1.09962126236335,1.20976033332524,26299.0979612683,0.110139070961892,238780.82256902,-21342.8397679832
1597,0.0267203408337543,38055.2908731634,61654.0031048224,1.15964773234721,1.30206995741404,23598.7122316591,0.142422225066825,165695.432862297,-17189.7121036519
1598,0.0266758865489035,38171.1267130598,72992.2724571857,1.32661151287638,1.50776705809137,34821.1457441259,0.181155545214994,192216.83610513,-26669.1462094512
1599,0.0261916592761673,38936.7771357717,66075.0181427336,1.2111161459651,1.31277195398997,27138.2410069619,0.101655808024871,266962.031331473,-22563.7296458427
1600,0.0271684129647284,42290.0687620424,73870.6813843636,1.13284715973465,1.30321129276602,31580.6126223213,0.170364133031368,185371.251920182,-23914.2266359097
1601,0.0249649881670421,39024.1402087345,68460.8397206396,1.21211772590441,1.42346844021508,29436.6995119051,0.211350714310669,139278.921331846,-19925.917367925
1602,0.0245477248088955,40205.9526736527,72158.1108607454,1.1945995422022,1.36879367047842,31952.1581870927,0.174194128276222,183428.445627202,-24113.4224146628
1603,0.0255409785318406,37022.9394373358,68656.0400431242,1.11522219624908,1.25940520969905,31633.1006057884,0.144183013449969,219395.474188539,-25144.8650005398
1604,0.0264140882384942,39326.3077300518,69866.5571384889,1.07428145809449,1.23027666366939,30540.2494084371,0.155995205574891,195776.846447856,-23520.465157567
1605,0.028535451580438,39072.3924302448,68427.8689955009,1.26794276708909,1.48066864958371,29355.4765652561,0.212725882494618,137996.731855132,-19782.8118529983
1606,0.0292032275175859,34825.5668356911,66767.7083846892,1.11089233102597,1.34188044969034,31942.1415489981,0.230988118664371,138284.781631606,-21547.6762091014
1607,0.0269700759457096,37417.4907590675,70082.7330202432,1.11750464742777,1.25996445386016,32665.2422611757,0.142459806432396,229294.445073368,-26254.5509717179
1608,0.0270639973925536,38569.2682474959,76180.5437953694,1.22745782388749,1.5728706637333,37611.2755478735,0.345412839845809,108887.890689481,-22067.6977548121
1609,0.0261434294375294,39269.0849332962,71657.7183664332,1.07928679772723,1.22200847233237,32388.633433137,0.142721674605145,226935.632045685,-25966.1580759055
1610,0.0265678513046045,36818.814212613,73061.1774385086,1.14190912939851,1.28278558419627,36242.3632258956,0.140876454797754,257263.453129382,-29902.9227599967
1611,0.0243542341806492,36551.3949713245,61233.4627458729,1.25766475581666,1.39176409310336,24682.0677745484,0.134099337286699,184058.089129696,-18647.597596647
1612,0.0269256869877575,42450.641857146,69708.5340229564,1.10250859323276,1.2625995049061,27257.8921658104,0.160090911673339,170265.081764475,-20053.8011405102
1613,0.0257172711863047,40676.7714692853,72656.8891512234,1.0661386940263,1.24322795189187,31980.1176819381,0.177089257865565,180587.563962888,-24011.1010779877
1614,0.0269929776616675,39372.8552705747,69629.5690436265,1.16507234234531,1.34101531081175,30256.7137730518,0.175942968466444,171968.871713236,-22339.2801920618
1615,0.0259946742899057,35914.3986040829,64542.4159297889,1.09745800728165,1.18441954379875,28628.017325706,0.0869615365171021,329203.214113816,-24714.7481824364
1616,0.0255304717763101,41292.3063049142,68686.1568697789,1.12356254933839,1.24286845982301,27393.8505648647,0.119305910484623,229610.171479271,-22025.0845930567
1617,0.0261790487224641,39168.3526841352,69972.3917374868,1.17612059653592,1.31512853139051,30804.0390533516,0.139007934854593,221599.141700606,-24548.6819848949
1618,0.025964200932489,38319.692444554,73555.3153822481,1.19087540916184,1.3747131137149,35235.6229376941,0.183837704553057,191667.008807351,-26962.9262328065
1619,0.0282349648051697,38217.1199099682,66218.9666454413,1.04382378066823,1.16461986520125,28001.8467354731,0.120796084533021,231810.880656637,-22566.0229314872
1620,0.026805265973609,38455.1819505796,75306.9430931559,1.15266381451731,1.34663352846139,36851.7611425763,0.193969713944076,189987.191264308,-28123.1240150929
1621,0.0271416470571885,38693.6930264193,67257.3192144267,1.0511435703577,1.19591759640114,28563.6261880074,0.14477402604344,197298.002746962,-22048.7950160526
1622,0.0246277900339784,41298.4552551462,70633.3416820333,1.07842257642701,1.24973436153613,29334.8864268872,0.171311785109118,171236.826516063,-21625.8560969768
1623,0.0290121635235589,38509.0613308072,72943.5633806835,1.04199271663335,1.25319362406759,34434.5020498763,0.211200907434235,163041.44933941,-24930.4612153357
1624,0.0267314703718663,39337.1034408134,65928.6586675,1.03800863666643,1.17220097196528,26591.5552266866,0.13419233529885,198160.015379913,-20552.9001382383
1625,0.0252365135236827,41829.4010240278,66702.6766323923,1.20524937989794,1.36227489766052,24873.2756083644,0.157025517762571,158402.761301344,-17807.1273090488
1626,0.0269543794378827,42303.2369363882,74916.1939057772,1.20738478656798,1.31761471270086,32612.9569693891,0.110229926132879,295863.003029459,-27652.6102934095
1627,0.0278438268467182,38667.3219764893,63885.5429378194,1.06685920476703,1.17672179404475,25218.2209613301,0.109862589277715,229543.297014258,-20274.4044438329
1628,0.024389655343962,42204.4711006491,72033.4749821062,1.21583712073198,1.37089383164866,29829.003881457,0.155056710916681,192374.80083971,-22851.4518902064
1629,0.0262677208139115,37837.2973379686,74300.3803626527,0.980829578260665,1.18075928324408,36463.0830246841,0.199929704983419,182379.516979271,-27466.2463004302
1630,0.0282831587889549,39206.0983297474,66940.343545205,1.29100278891551,1.47062222543871,27734.2452154575,0.179619436523201,154405.590799608,-19651.3705719135
1631,0.0266033111883446,40851.5309603482,70414.3250278597,1.14240499569264,1.262299917828,29562.7940675116,0.119894922135355,246572.528185445,-24167.5225714206
1632,0.0260144077345891,41533.8133542626,67293.3581179454,1.04784294635731,1.19311565184884,25759.5447636829,0.145272705491533,177318.544984241,-19222.2730165639
1633,0.0235843493656411,42652.5560528265,73746.5856721308,1.29622346504059,1.41954083802594,31094.0296193044,0.123317372985355,252146.383486429,-25544.7478349634
1634,0.0248555303373831,40427.5234380147,75254.9756740673,1.30986146051963,1.4953217398644,34827.4522360527,0.185460279344768,187789.279510945,-26481.7396655381
1635,0.0264373602814334,33795.595609163,63236.3294343678,1.23815863524213,1.43139780786711,29440.7338252047,0.193239172624984,152353.859858114,-20744.9710570805
1636,0.0277723022246868,37806.4045834584,70266.7387670316,1.23995596721509,1.41622659483754,32460.3341835732,0.176270627622445,184150.556569754,-24528.1559405632
1637,0.0287660544249751,33922.0504873511,62716.3039054098,1.09752020685827,1.25693217872913,28794.2534180586,0.15941197187086,180627.923236437,-21620.71468387
1638,0.0288129627836279,34643.7897703627,62811.6155887006,1.01637303968676,1.16983809943325,28167.8258183379,0.153465059746483,183545.530590936,-21261.8981297461
1639,0.0247863641335187,42814.622003852,78211.4644604035,1.27879377814455,1.48300925719071,35396.8424565515,0.204215479046163,173330.849462934,-26207.1458994742
1640,0.0272028447415277,39849.9973284472,62408.3560064142,1.092214443308,1.2094276051243,22558.358677967,0.117213161816293,192455.849909778,-17283.7663962338
1641,0.024961086902006,36616.3751490229,67281.6718122953,1.3159847287832,1.46603283688228,30665.2966632724,0.15004810809908,204369.765482305,-23913.1317988138
1642,0.026315400340031,39394.6760025651,65094.4148297267,1.20040478820697,1.35858721567498,25699.7388271615,0.15818242746801,162468.987475609,-18581.5295911011
1643,0.0278402896345636,39517.0980911986,64729.2014009181,1.02866635233277,1.15624448518564,25212.1033097195,0.127578132852871,197620.883343663,-19471.0873313404
1644,0.0252473859171775,39015.2393079696,64980.0929773934,1.03915699059931,1.09212779926218,25964.8536694237,0.0529708086628675,490172.87681366,-23581.1672795947
1645,0.0259354381905916,39938.5646510578,63761.8203603095,1.16070667960185,1.27987837369387,23823.2557092518,0.119171694092016,199906.99881179,-18460.529475111
1646,0.0250512501508859,42104.7142333837,75811.8608222003,1.16479015993665,1.34551106875771,33707.1465888167,0.180720908821064,186514.924082143,-25574.7056918688
1647,0.0270003194153784,41190.124368553,70505.7400327867,1.26260024578322,1.50480412596447,29315.6156642337,0.242203880181255,121036.936494556,-18416.4410560773
1648,0.0240866704168094,41797.2995618601,72145.0501201377,1.14341553211351,1.29921850522129,30347.7505582776,0.155802973107785,194782.871937128,-23336.6167684273
1649,0.0289564558181767,33904.8366796658,56964.7270914695,1.09736743234003,1.21740629837299,23059.8904118037,0.120038866032953,192103.534245927,-17658.1414403208
1650,0.0258355033108626,40111.1325391596,72641.7914332216,1.11369345260385,1.25922206943662,32530.658894062,0.145528616832775,223534.447052723,-25981.8711365871
1651,0.0276617760091637,39748.1118032644,73831.5861132749,1.10842164082009,1.2985531499401,34083.4743100105,0.19013150912001,179262.629680687,-25527.5563996101
1652,0.0264866808305401,42400.7816027503,71181.6087181226,1.09309255377571,1.2624547886082,28780.8271153723,0.169362234832488,169936.510012629,-21159.5265479103
1653,0.0289657018556233,39095.6727454534,64532.493856966,1.15160319307137,1.29837780647814,25436.8211115126,0.146774613406776,173305.318413724,-18831.9635082077
1654,0.0273300758468608,43371.4313109435,72341.4028467841,1.1047300068675,1.33279526249529,28969.9715358405,0.228065255627786,127024.92300327,-18707.0350325901
1655,0.0267970374463898,41821.0480118481,70237.0776708734,1.21615053570674,1.39345148175338,28416.0296590253,0.177300946046633,160270.039684681,-20437.4870869268
1656,0.0236513851238189,46313.3473504177,81799.5739687401,1.18664992114904,1.43739327697461,35486.2266183224,0.250743355825571,141524.095430103,-24202.7756061717
1657,0.0282140279991435,37849.3438823452,67620.4172488058,1.16996776442813,1.30760545907784,29771.0733664605,0.137637694649711,216300.290717802,-23577.3771072236
1658,0.0259875805368395,39482.669953422,64088.4241609565,1.26033288867495,1.35841442259556,24605.7542075345,0.0980815339206074,250870.405712168,-20192.0851811072
1659,0.0243560301824217,39655.9161811534,69241.5080666506,1.2479857694778,1.35522412913178,29585.5918854972,0.107238359653977,275886.27782969,-24759.8657010683
1660,0.0262041840592399,37443.6211770338,69689.6600686282,1.09727743600193,1.29380163552689,32246.0388915944,0.196524199524959,164081.771962639,-23402.4499129713
1661,0.0263131077680359,40171.3554825199,70654.1262825511,0.96203444402294,1.07538570400121,30482.7708000312,0.113351259978267,268923.087452893,-25381.9641010092
1662,0.0281714823636949,37565.5289693215,81831.5081663771,1.08478138144775,1.30465457578315,44265.9791970555,0.219873194335398,201325.037964981,-34371.6854519626
1663,0.0247475055448583,40965.2841336353,72442.8523461503,1.27397490101173,1.44498067089671,31477.5682125149,0.171005769884981,184073.135273077,-23782.3085676908
1664,0.0256847014080515,43490.4352336558,74249.6892737081,1.14819050491262,1.29670997178296,30759.2540400523,0.148519466870344,207105.874322218,-24075.8780308868
1665,0.0289941553989067,35292.7070348148,64162.7847062088,1.19355798786615,1.3151939191958,28870.0776713941,0.121635931329646,237348.268359561,-23396.46076156
1666,0.0287328783211443,35062.0220582474,63952.2648854403,1.07612877249995,1.16983404699409,28890.2428271929,0.0937052744941442,308309.676089773,-24673.5054749564
1667,0.0283601975588758,36696.5406494556,71092.2642313413,1.23664882394118,1.47201204749419,34395.7235818857,0.235363223553004,146138.904212194,-23804.3785220005
1668,0.0293642925857132,37680.3550917669,73774.0377020258,0.93382152342376,1.13741068034802,36093.6826102589,0.203589156924258,177286.861223591,-26932.1705486673
1669,0.0267975820358201,36729.2427309625,62533.255615994,0.946222152452771,1.06332181917496,25804.0128850314,0.117099666722191,220359.405003681,-20534.5278825328
1670,0.0256488870013486,38356.8522337976,67349.1150388657,1.16267776335648,1.30515554057455,28992.262805068,0.142477777218077,203486.209366478,-22580.7628302545
1671,0.0273317371496317,42543.8356000656,68262.9087103755,0.867822997131953,0.943424640483573,25719.0731103099,0.0756016433516207,340191.98485794,-22316.999159487
1672,0.0281706190401684,41964.2187258897,67275.0355629694,1.18086270146093,1.32915343159853,25310.8168370797,0.1482907301376,170683.742763918,-18637.7339808877
1673,0.02690067927073,39016.5622151735,69479.2328110681,1.08636660660481,1.14018247069501,30462.6705958946,0.0538158640902042,566053.729897084,-28040.9567118354
1674,0.0274894596801977,38637.975891428,72814.0490666987,1.14579386224246,1.35600255003174,34176.0731752707,0.210208687789289,162581.639867941,-24716.6822247527
1675,0.0264180553969518,34403.9518983724,62612.6528946819,1.22102585000614,1.40511217271723,28208.7009963095,0.184086322711091,153236.267534014,-19924.8164743104
1676,0.0276296720108543,38923.1580370169,66239.3441051293,1.09338435310264,1.2652851781394,27316.1860681124,0.171900825036759,158906.660641513,-19580.6489414582
1677,0.0272547783977301,39695.2040901592,78871.4948139637,0.98375469605552,1.16612297254115,39176.2907238045,0.182368276485629,214819.657666128,-30969.7182819512
1678,0.0285874795084862,38859.0038327963,66511.6011819713,1.14590867712058,1.26704514033401,27652.5973491749,0.121136463213432,228276.4133575,-22201.4565045705
1679,0.0282118457859354,40024.6616085835,69762.0971806547,1.09247491500001,1.17076411299295,29737.4355720713,0.0782891979929361,379840.850774259,-26214.4216623891
1680,0.0253874150548602,41517.9645724084,71550.4686185061,1.15807541386907,1.26881593777331,30032.5040460977,0.110740523904244,271197.055849822,-25049.1804704068
1681,0.0245482967104013,39995.68647892,66923.8525818541,1.3520542364523,1.47533592655364,26928.1661029341,0.123281690101336,218427.944010173,-21380.490048374
1682,0.0286461171404687,39981.602694924,66510.8728721462,1.18889839226511,1.3711048380246,26529.2701772222,0.182206445759491,145600.064073695,-18329.9801180451
1683,0.0283290049659603,37283.8543962786,76333.8800840964,1.05871650773528,1.17016537539792,39050.0256878178,0.111448867662632,350385.127339531,-34034.8266429993
1684,0.0261449709354443,38319.5662634021,69048.3901910562,1.00312455306848,1.18091845683857,30728.8239276541,0.177793903770092,172833.957048325,-22728.098258
1685,0.0276592123231596,42703.8019250038,68639.4330797887,1.16292400204478,1.32204452245611,25935.6311547849,0.15912052041133,162993.629531507,-18775.207736275
1686,0.0252303210288411,37051.1720853626,66019.1281592722,1.22096061800921,1.39078418148383,28967.9560739097,0.169823563474619,170576.776751237,-21325.8957175518
1687,0.0262778836200819,38157.7406648846,68227.1608272792,0.982510203478567,1.09204258239101,30069.4201623946,0.109532378912443,274525.400260239,-25140.4631113346
1688,0.0263611420688732,42487.6793130262,77329.1736057627,1.23779309737789,1.49791151770959,34841.4942927365,0.260118420331696,133944.740431329,-23136.1653778101
1689,0.0260895506659604,47099.1283060209,77488.4552322364,1.24881563022442,1.37260112549033,30389.3269262156,0.123785495265914,245499.901752896,-24818.9796392494
1690,0.0276175887876254,45366.4212626634,74006.2376519645,1.28939286980664,1.48597664343512,28639.8163893011,0.196583773628479,145687.590896627,-19793.5465760195
1691,0.0290967565831002,33073.2302324382,65901.6593825521,1.08247139047747,1.31399658312778,32828.4291501138,0.231525192650306,141792.039018828,-22409.79548085
1692,0.025834423480419,42268.0915097267,76570.3838589436,1.06208719310474,1.22457785663728,34302.2923492169,0.16249066353254,211103.158812245,-26990.2124902526
1693,0.0264500073361634,39515.4162270163,71212.7916786346,1.18119893023426,1.30043299473614,31697.3754516183,0.119234064501876,265841.608134726,-26331.8425490339
1694,0.0293099315150202,33457.7005554273,65342.8398625178,1.01653707466892,1.22270586080718,31885.1393070904,0.20616878613826,154655.512623079,-22607.5439308688
1695,0.0260193268817179,42278.8964684155,70654.7921682733,1.07076439372394,1.24405485869412,28375.8956998578,0.173290464970182,163747.58821693,-20577.8247761996
1696,0.0272673961419659,37550.9926185865,60173.2059970124,1.05405467567525,1.10837454707934,22622.213378426,0.0543198714040909,416462.94060855,-20177.8191652419
1697,0.0251901999271555,39637.2914112796,73797.8589760869,1.27325801803742,1.42556787552227,34160.5675648073,0.152309857484852,224283.366348792,-27306.623977989
1698,0.0250162592293263,40698.2238725711,73753.8176581499,1.14925740092998,1.33728699398352,33055.5937855788,0.188029593053542,175799.953873038,-24594.2620981694
1699,0.0288567940014824,35414.8912443373,64802.9123724979,1.10817701331197,1.27123418011651,29388.0211281606,0.16305716680454,180231.398006495,-22050.4486219562
1700,0.0249513947291734,39703.335135226,70505.1004620144,1.23464985852177,1.39545061521805,30801.7653267884,0.160800756696277,191552.365546185,-23565.7312754559
1701,0.0281213982323163,40689.5656145206,66796.4368801627,1.11042443224206,1.27106386510626,26106.8712656421,0.160639432864203,162518.447682218,-18878.0967867529
1702,0.02636052480846,39424.2723264883,78704.8509716828,1.15175160691609,1.40030211200439,39280.5786451945,0.248550505088301,158038.619278764,-28095.805916221
1703,0.0267055520873544,37752.9484108328,71774.5451425476,0.977708234649296,1.13777992143285,34021.5967317148,0.160071686783555,212539.75275289,-26818.3708264549
1704,0.0284701497487465,40215.4195380142,72814.8517043989,1.11878873900336,1.27622055433323,32599.4321663848,0.157431815329873,207070.166205464,-25515.0004765405
1705,0.0268118986860916,38125.3230940704,68903.3633868936,1.17231654796817,1.37599433614926,30778.0402928232,0.203677788181095,151111.422446603,-21612.5398246739
1706,0.0258129807197591,39866.4716472253,71142.4554262424,1.0385911422053,1.15270564587481,31275.9837790171,0.114114503669513,274075.448547676,-26140.831113889
1707,0.0275398121907065,40755.5138405071,72876.9452280783,1.14281868193436,1.30036778751215,32121.4313875712,0.157549105577788,203882.029477543,-25031.7216365707
1708,0.0282361671939951,38210.9711411038,72945.7331922213,1.20490753727801,1.42707899974143,34734.7620511175,0.222171462463418,156342.140732124,-24737.0462402637
1709,0.0265296521840782,42010.5465438021,67642.9830802219,1.3507741951997,1.58440634750605,25632.4365364198,0.233632152306357,109712.795449526,-15118.9896826337
1710,0.0262207875148205,38671.9427582994,69685.0688716567,1.14377573931811,1.34806517773964,31013.1261133573,0.204289438421528,151809.737953096,-21820.1013843885
1711,0.0286050127648197,39026.9813006643,69098.228191502,1.06104439667046,1.25386023698709,30071.2468908376,0.192815840316632,155958.38413201,-21394.5340765892
1712,0.0267750740042345,36106.6955968951,64127.7936555632,1.10720234793011,1.25296361697331,28021.0980586681,0.145761269043194,192239.668621193,-21461.8409517244
1713,0.0266468694019841,40304.2157616214,71106.460155333,1.15174082493652,1.31389914183023,30802.2443937117,0.162158316893708,189951.677988259,-23505.1201334948
1714,0.0275591891853533,35693.0643234634,60265.9187152146,1.12509902621691,1.23178533530522,24572.8543917512,0.106686309088311,230328.095532958,-19771.9704827772
1715,0.0252812134039071,39121.8914332315,63250.1980231136,1.35978848295534,1.43491731628762,24128.3065898821,0.0751288333322728,321159.074614798,-20747.5090899298
1716,0.0262127455639935,40501.44278593,67680.8121462363,1.1893471751465,1.32890064105016,27179.3693603063,0.139553465903666,194759.543837257,-20899.4633946413
1717,0.0283867702182235,34538.3111771455,56977.8843730904,1.13858288134742,1.22038983944369,22439.5731959448,0.081806958096267,274299.078197467,-18758.2600816128
1718,0.0275355218267915,40405.1640423023,73421.7044633862,1.04978734271162,1.24849557690946,33016.5404210839,0.198708234197835,166155.87448788,-24074.6698821813
1719,0.0245706964638477,44535.8073607691,80815.5735931847,1.02114908118904,1.22556921197576,36279.7662324156,0.204420130786716,177476.484790377,-27080.8603470134
1720,0.0274625541108574,37630.1737104924,74967.1414585347,1.14236455306104,1.33350688644302,37336.9677480423,0.191142333381972,195335.942004168,-28735.5627458535
1721,0.0256245692469512,38305.2754498052,65825.9658462828,1.23650003348128,1.39301552723595,27520.6903964775,0.156515493754678,175833.649029107,-20477.493177517
1722,0.0284489014832316,37637.4460824103,67983.7641448351,1.00491679472466,1.1338825727498,30346.3180624248,0.128965778025142,235305.199000225,-24542.8580512935
1723,0.0286210368684814,36792.7411817334,66144.6348895796,0.993672209594309,1.16629989231376,29351.8937078462,0.172627682719454,170030.051063985,-21583.6479854708
1724,0.0252998229139065,39177.5874088429,70577.7569023111,1.0661346753497,1.21118890571898,31400.1694934683,0.145054230369278,216471.932004534,-24872.7291268508
1725,0.0285106863124045,38934.1945457157,69293.6095219926,0.940923216609217,1.08996078862208,30359.4149762768,0.149037572012858,203703.096918793,-23652.7242356982
1726,0.0262528833027771,39721.7880472188,68813.5788223938,1.16815693719801,1.37039752627157,29091.7907751749,0.20224058907356,143847.43887684,-19990.9642668648
1727,0.027134425521221,41244.0202336351,73025.4842174082,1.05428534289565,1.16823096248664,31781.463983773,0.113945619590986,278917.821482338,-26653.9111021786
1728,0.0277480081206943,35133.0870050154,65379.6947285931,1.15911023881317,1.37578704776348,30246.6077235777,0.21667680895031,139593.19352222,-20496.1513208137
1729,0.025545980386339,41812.3154526499,68652.5902590705,1.20811838943257,1.28803304331751,26840.2748064206,0.0799146538849425,335861.741265426,-23244.1153815982
1730,0.0260548868731233,42819.4241434326,72751.590304563,1.148377187648,1.27287950257686,29932.1661611304,0.12450231492886,240414.535089034,-24329.5619893317
1731,0.0258939013990296,39553.4693879574,68468.393811701,0.996087273207926,1.12745020451943,28914.9244237436,0.131362931311503,220114.792925693,-23003.592514726
1732,0.0266824770077463,36434.2037378185,61984.5114216568,1.10221907745804,1.21620031953479,25550.3076838383,0.113981242076746,224162.390392576,-20421.1517903847
1733,0.0272036159402292,34961.9484522017,67660.7323009313,1.02456969410374,1.18632742273601,32698.7838487296,0.161757728632275,202146.65552744,-25419.6860602772
1734,0.0260022841625605,40146.1642762385,68720.7299204883,1.19824643053005,1.35156700113169,28574.5656442498,0.153320570601634,186371.375557255,-21675.1399671763
1735,0.026146121827881,44002.0870717447,70992.6088129003,1.29060406413997,1.47600555306639,26990.5217411556,0.185401488926415,145578.775539759,-18647.4547394669
1736,0.0260050056747287,39290.992830889,75178.486939727,1.11884337236117,1.29033988508049,35887.4941088379,0.171496512719318,209260.780524287,-28170.1510364686
1737,0.0265270298948967,41483.8995808085,72018.2416446893,1.13023963094148,1.29879834748947,30534.3420638808,0.168558716547998,181149.588043915,-22949.1998192209
1738,0.0270569664404539,34248.5992198343,63126.7331059959,1.19781307421923,1.35617938197806,28878.1338861616,0.158366307758831,182350.237843133,-21751.6500370142
1739,0.0258696058651895,38373.4522365496,64722.6634400654,1.08178857695629,1.22990601318046,26349.2112035158,0.148117436224176,177894.054037204,-19683.9265734278
1740,0.0243134409270335,44162.886510404,77305.7778379934,1.14390186987144,1.30669919601158,33142.8913275894,0.162797326140141,203583.757260601,-25817.011651283
1741,0.0301907185534032,36209.4630267588,67594.298702046,1.11192074179804,1.2474619397607,31384.8356752872,0.135541197962664,231552.001509773,-25285.4817669674
1742,0.0259865055753533,41863.0082993273,74005.6023383596,1.05024252701084,1.22974278858626,32142.5940390323,0.179500261575426,179067.115317411,-24065.0822681382
1743,0.0287298304736759,37269.0408098668,67621.8876246778,0.901450798185955,0.99660102117808,30352.8468148109,0.0951502229921255,318999.218922723,-26071.0867801653
1744,0.0279902566785512,39256.5645432769,67833.938608933,1.05274315724785,1.23281922946919,28577.3740656561,0.180076072221337,158696.120551379,-20473.9508156959
1745,0.0278539667697871,37630.8986840661,68538.6637537818,1.02570929779235,1.18641789410919,30907.7650697157,0.160708596316835,192321.79098112,-23675.8782354581
1746,0.0245777722829192,45192.1051133017,70652.9310582049,1.26445306349416,1.39558202816556,25460.8259449032,0.131128964671402,194166.300395232,-19560.0225346901
1747,0.0253702844923326,38054.3947096795,68498.7724307357,0.992611206923833,1.09680649993895,30444.3777210562,0.104195293015115,292185.729701243,-25755.589535376
1748,0.0267820019261967,39134.0533051461,60157.3114270346,1.04676004681627,1.10835291963333,21023.2581218885,0.0615928728170605,341326.149607122,-18251.5788451207
1749,0.0283245583617342,38396.2739158251,67276.4934605556,1.05970168183467,1.18010458839335,28880.2195447305,0.120402906558676,239863.142594954,-23462.0887495901
1750,0.0253737974207448,37631.2148322916,70060.7329270077,1.33722250866674,1.55250267241847,32429.5180947161,0.21528016375173,150638.672553758,-22741.9107258883
1751,0.0261717687349673,39643.1344591675,76043.5447744285,1.23428749961604,1.45567418164773,36400.410315261,0.221386682031689,164420.054454995,-26438.009623835
1752,0.0248120324110564,41618.5457117986,66595.7460000908,1.07005864403144,1.19576550204348,24977.2002882922,0.125706858012038,198694.014656706,-19320.3916777505
1753,0.0271666175270314,36251.8747750427,61109.6696266033,0.96674273160132,1.10807965002723,24857.7948515606,0.141336918425914,175876.162636095,-18497.6335223945
1754,0.0248465176585343,45949.4974414293,79945.7315887888,1.31603150477291,1.52763377378593,33996.2341473595,0.211602269013015,160661.009477496,-24474.1320417738
1755,0.0255211432640533,40018.3888130788,68268.9013829557,1.07202632272107,1.23101747196241,28250.5125698769,0.158991149241335,177686.070606327,-21095.9108540168
1756,0.0276982846626243,37805.7804177906,63485.4952068125,1.1342198512616,1.27610894977166,25679.7147890219,0.141889098510062,180984.41006869,-19294.7053560691
1757,0.0268644166771444,35847.3213618214,64966.1525875901,1.06083034187198,1.25045868208202,29118.8312257688,0.189628340210037,153557.380682213,-20585.5559163171
1758,0.0288654323612116,34929.0725423509,64949.5350941429,1.21041116112171,1.37957900334312,30020.4625517919,0.169167842221404,177459.629191828,-22407.9096518288
1759,0.0256194227430182,42171.2629017858,69684.532142401,1.22919747642062,1.40287566007622,27513.2692406153,0.173678183655593,158415.22902597,-19697.7509761136
1760,0.0238077062524495,40934.7584428777,81270.628898621,1.09690200394332,1.32501842063598,40335.8704557432,0.228116416692661,176821.427587508,-30070.6317045735
1761,0.0281512060363995,40478.9615484354,76926.0219510612,1.00727820361735,1.1470124895329,36447.0604026258,0.139734285915549,260831.192314914,-30159.0175364261
1762,0.025609285537728,37748.1779597246,72989.8594843295,1.12274320496134,1.34185406567519,35241.6815246049,0.219110860713853,160839.501108202,-25381.6927924815
1763,0.026673929392533,41632.2962217552,70278.9470083155,1.11107680558881,1.23330697010733,28646.6507865602,0.12223016451852,234366.458553034,-23146.2933832268
1764,0.0261335999030321,36610.6400301622,68597.4467713987,1.10782738627624,1.30238829084408,31986.8067412365,0.194560904567847,164405.109095708,-23231.5660356834
1765,0.0291225447697246,32440.6186902663,61055.7884709981,0.917154854062987,0.974781546211842,28615.1697807318,0.0576266921488551,496561.032981317,-26021.9686340333
1766,0.0248603703569747,42036.0870982222,71866.6157457043,1.24161979084985,1.3800573403374,29830.5286474821,0.138437549487546,215480.039612849,-23600.8389205426
1767,0.0279375855365465,36843.2580509254,66458.4810713385,1.06887108944623,1.20983640973548,29615.223020413,0.140965320289252,210088.715150964,-23271.7836073967
1768,0.0268611951274472,39542.4957414891,73668.5460939354,1.13069957957082,1.36972775958159,34126.0503524463,0.239028180010766,142769.987835364,-23369.7822519618
